Date,Sale_ID,Offer_ID,Offer_description,Product_ID,Product_category,Quantity_sold,Sales,Cost_Price,Profit,Customer_ID,Region,Day_of_the_week,Season
12/21/2023,1249,5002,10% off,P086,Electronics,8,2437.52,2367.92,69.6,C315,South,Thursday,Autumn
12/20/2023,1250,5001,Buy 1 Get 1,P048,Toys,4,2344.32,1949.8,394.52,C225,South,Thursday,Summer
08/21/2023,1251,5001,Buy 1 Get 1,P054,Toys,8,3249.36,2816.8,432.56,C776,South,Sunday,Summer
12/15/2023,1252,5002,10% off,P068,Furniture,9,2189.16,1455.03,734.13,C721,East,Monday,Spring
02/01/23,1253,5000,Free Shipping,P026,Toys,9,3263.58,3109.68,153.9,C154,South,Wednesday,Winter
03/01/23,1254,5000,Free Shipping,P063,Electronics,9,4849.02,4107.15,741.87,C457,North,Thursday,Summer
09/20/2023,1255,5003,30% off,P073,Electronics,9,4934.25,4278.6,655.65,C474,East,Saturday,Spring
07/22/2023,1256,5002,10% off,P096,Clothing,10,3529.8,3105.7,424.1,C075,North,Thursday,Autumn
12/25/2023,1257,5000,Free Shipping,P008,Electronics,8,4430.24,3736.32,693.92,C033,East,Thursday,Summer
03/11/23,1258,5001,Buy 1 Get 1,P049,Furniture,7,250.39,225.12,25.27,C385,North,Saturday,Summer
12/01/23,1259,5002,10% off,P023,Toys,7,1929.97,1361.29,568.68,C542,South,Saturday,Summer
01/02/23,1260,5001,Buy 1 Get 1,P060,Toys,7,3567.62,3456.39,111.23,C545,West,Sunday,Summer
05/07/23,1261,5001,Buy 1 Get 1,P020,Groceries,4,1359.32,1204.48,154.84,C960,North,Monday,Winter
11/11/23,1262,5005,20% off,P027,Electronics,2,1139.26,970.52,168.74,C609,North,Thursday,Spring
05/06/23,1263,5003,30% off,P057,Clothing,9,4213.62,3787.02,426.6,C223,North,Tuesday,Autumn
04/30/2023,1264,5001,Buy 1 Get 1,P074,Toys,6,1447.98,1279.56,168.42,C243,East,Tuesday,Summer
07/31/2023,1265,5001,Buy 1 Get 1,P008,Toys,10,1242.3,376.2,866.1,C901,South,Saturday,Winter
10/12/23,1266,5002,10% off,P045,Furniture,9,4574.61,3674.88,899.73,C327,West,Thursday,Summer
06/03/23,1267,5005,20% off,P097,Toys,8,4434.72,3986.8,447.92,C247,South,Wednesday,Summer
08/26/2023,1268,5000,Free Shipping,P053,Furniture,9,4331.97,3481.2,850.77,C543,South,Thursday,Summer
05/11/23,1269,5001,Buy 1 Get 1,P083,Electronics,8,3614.56,3410.64,203.92,C868,East,Monday,Summer
01/27/2023,1270,5003,30% off,P087,Toys,10,2445.6,2307.7,137.9,C041,North,Tuesday,Summer
09/03/23,1271,5001,Buy 1 Get 1,P039,Electronics,4,2154,1909.96,244.04,C960,South,Saturday,Spring
09/03/23,1272,5000,Free Shipping,P091,Clothing,7,1326.71,854.21,472.5,C938,South,Friday,Autumn
05/25/2023,1273,5003,30% off,P069,Groceries,5,1746.7,1564.4,182.3,C268,East,Friday,Winter
08/27/2023,1274,5003,30% off,P098,Groceries,4,532.52,262.56,269.96,C380,East,Thursday,Spring
10/16/2023,1275,5005,20% off,P003,Groceries,9,3081.69,2384.55,697.14,C958,West,Wednesday,Summer
04/11/23,1276,5005,20% off,P049,Toys,4,1401,1059.52,341.48,C512,East,Wednesday,Winter
11/25/2023,1277,5003,30% off,P022,Groceries,3,1010.88,841.29,169.59,C144,West,Tuesday,Spring
09/26/2023,1278,5002,10% off,P086,Electronics,1,480.5,439.56,40.94,C423,South,Sunday,Summer
02/04/23,1279,5002,10% off,P028,Toys,8,636.16,605.36,30.8,C383,North,Friday,Winter
12/04/23,1280,5002,10% off,P001,Toys,9,3981.87,3420.18,561.69,C422,North,Monday,Autumn
10/02/23,1281,5002,10% off,P065,Furniture,3,1131.24,1065,66.24,C110,North,Friday,Summer
05/04/23,1282,5000,Free Shipping,P068,Groceries,6,475.56,460.92,14.64,C274,West,Monday,Autumn
07/27/2023,1283,5000,Free Shipping,P032,Clothing,5,1205.95,908.95,297,C701,North,Saturday,Spring
02/17/2023,1284,5003,30% off,P049,Toys,8,1972.08,1617.6,354.48,C058,North,Saturday,Summer
02/12/23,1285,5003,30% off,P083,Groceries,10,4885.2,4530.4,354.8,C879,North,Friday,Spring
04/28/2023,1286,5000,Free Shipping,P061,Groceries,1,340.43,261.85,78.58,C947,North,Saturday,Autumn
10/06/23,1287,5002,10% off,P023,Groceries,1,266.9,204.31,62.59,C985,South,Friday,Summer
12/31/2023,1288,5002,10% off,P039,Clothing,10,5275.6,4325.6,950,C247,West,Saturday,Autumn
07/16/2023,1289,5002,10% off,P065,Groceries,1,174.8,82.07,92.73,C101,West,Tuesday,Spring
06/24/2023,1290,5000,Free Shipping,P077,Furniture,6,1666.26,1506.84,159.42,C031,East,Sunday,Winter
09/09/23,1291,5001,Buy 1 Get 1,P071,Furniture,7,2331,1644.86,686.14,C191,West,Monday,Autumn
05/07/23,1292,5002,10% off,P035,Clothing,7,1994.51,1759.66,234.85,C729,South,Saturday,Winter
06/12/23,1293,5002,10% off,P012,Electronics,5,1725.7,1601.85,123.85,C456,East,Sunday,Autumn
02/22/2023,1294,5002,10% off,P024,Furniture,8,487.44,377.36,110.08,C571,West,Monday,Spring
02/15/2023,1295,5000,Free Shipping,P012,Toys,10,887.8,727.4,160.4,C804,East,Sunday,Winter
01/07/23,1296,5003,30% off,P050,Electronics,9,1282.32,702.27,580.05,C927,South,Friday,Summer
12/17/2023,1297,5005,20% off,P018,Groceries,5,671.7,495.6,176.1,C275,West,Tuesday,Spring
03/27/2023,1298,5001,Buy 1 Get 1,P054,Groceries,8,3978.8,3595.44,383.36,C802,North,Wednesday,Autumn
05/07/23,1299,5000,Free Shipping,P079,Clothing,8,2841.28,2696.8,144.48,C110,South,Wednesday,Spring
07/22/2023,1300,5000,Free Shipping,P049,Groceries,8,874.16,833.76,40.4,C343,West,Sunday,Summer
06/03/23,1301,5000,Free Shipping,P089,Clothing,8,970.88,742.24,228.64,C322,South,Thursday,Autumn
05/30/2023,1302,5000,Free Shipping,P032,Groceries,7,745.64,677.18,68.46,C288,West,Wednesday,Spring
10/16/2023,1303,5000,Free Shipping,P070,Clothing,9,1041.57,621.99,419.58,C028,West,Saturday,Summer
08/13/2023,1304,5002,10% off,P053,Furniture,3,444.48,333.3,111.18,C649,East,Tuesday,Autumn
12/04/23,1305,5003,30% off,P049,Electronics,8,2608.16,2053.36,554.8,C613,West,Friday,Winter
10/01/23,1306,5003,30% off,P070,Electronics,6,656.4,175.56,480.84,C719,North,Monday,Summer
12/03/23,1307,5005,20% off,P083,Toys,1,326.76,317.67,9.09,C577,West,Sunday,Autumn
08/09/23,1308,5002,10% off,P013,Groceries,4,2120.88,1752.2,368.68,C523,South,Thursday,Autumn
07/20/2023,1309,5000,Free Shipping,P089,Toys,3,205.02,119.79,85.23,C354,North,Thursday,Spring
06/01/23,1310,5002,10% off,P015,Clothing,6,2880.72,2430.24,450.48,C320,East,Thursday,Summer
09/24/2023,1311,5001,Buy 1 Get 1,P061,Electronics,8,977.2,803.36,173.84,C740,West,Wednesday,Spring
06/03/23,1312,5002,10% off,P003,Groceries,2,481,383.06,97.94,C694,South,Saturday,Summer
09/22/2023,1313,5000,Free Shipping,P021,Groceries,9,3154.14,2816.46,337.68,C437,West,Tuesday,Winter
11/19/2023,1314,5005,20% off,P082,Furniture,7,2181.48,1656.48,525,C030,South,Thursday,Winter
07/19/2023,1315,5005,20% off,P027,Groceries,2,107.92,55.94,51.98,C592,North,Sunday,Summer
07/07/23,1316,5005,20% off,P059,Electronics,5,2245.85,1797.7,448.15,C687,West,Friday,Autumn
11/02/23,1317,5000,Free Shipping,P051,Toys,2,628.8,521.44,107.36,C357,East,Sunday,Winter
11/13/2023,1318,5001,Buy 1 Get 1,P079,Toys,2,215.6,125.02,90.58,C689,South,Wednesday,Spring
05/03/23,1319,5002,10% off,P024,Groceries,3,887.94,812.94,75,C524,West,Thursday,Summer
10/22/2023,1320,5003,30% off,P024,Furniture,9,1622.52,1277.37,345.15,C711,South,Friday,Summer
09/08/23,1321,5005,20% off,P024,Groceries,8,421.76,158.64,263.12,C635,North,Sunday,Autumn
01/05/23,1322,5005,20% off,P025,Furniture,9,1323.27,1022.49,300.78,C518,West,Thursday,Winter
08/01/23,1323,5003,30% off,P022,Electronics,10,1578.4,686.8,891.6,C032,South,Wednesday,Spring
05/21/2023,1324,5000,Free Shipping,P037,Clothing,8,2952.72,2406.88,545.84,C580,West,Friday,Spring
10/21/2023,1325,5001,Buy 1 Get 1,P100,Toys,6,2682.24,2380.14,302.1,C556,North,Sunday,Winter
10/07/23,1326,5003,30% off,P014,Clothing,5,533.8,262.95,270.85,C896,North,Thursday,Autumn
06/28/2023,1327,5003,30% off,P016,Clothing,4,1489.4,1190.2,299.2,C831,East,Sunday,Winter
03/26/2023,1328,5005,20% off,P027,Clothing,1,235.14,221.51,13.63,C584,East,Friday,Autumn
11/02/23,1329,5005,20% off,P042,Groceries,5,930,745.25,184.75,C587,East,Sunday,Spring
03/11/23,1330,5002,10% off,P036,Clothing,3,1152.03,979.5,172.53,C256,South,Saturday,Autumn
05/07/23,1331,5003,30% off,P019,Toys,5,1415.8,922.45,493.35,C643,West,Thursday,Winter
02/08/23,1332,5003,30% off,P066,Groceries,6,1987.92,1840.98,146.94,C466,West,Wednesday,Spring
02/17/2023,1333,5001,Buy 1 Get 1,P009,Toys,7,532,419.09,112.91,C224,West,Sunday,Summer
09/11/23,1334,5001,Buy 1 Get 1,P037,Groceries,9,1326.87,1174.68,152.19,C592,South,Friday,Winter
06/25/2023,1335,5002,10% off,P013,Furniture,1,130.64,101.42,29.22,C128,South,Thursday,Winter
01/01/23,1336,5005,20% off,P089,Clothing,5,923.65,474.75,448.9,C163,East,Monday,Autumn
05/09/23,1337,5001,Buy 1 Get 1,P086,Clothing,1,102.24,49.31,52.93,C406,East,Saturday,Summer
08/08/23,1338,5002,10% off,P001,Clothing,8,2474.8,1688.72,786.08,C080,South,Friday,Summer
09/23/2023,1339,5002,10% off,P002,Groceries,2,210.58,129.8,80.78,C881,West,Saturday,Summer
09/02/23,1340,5005,20% off,P050,Electronics,2,1143.46,970.08,173.38,C106,East,Wednesday,Autumn
03/12/23,1341,5005,20% off,P083,Clothing,2,873.8,820.74,53.06,C544,North,Friday,Summer
08/14/2023,1342,5005,20% off,P081,Clothing,7,1126.51,656.11,470.4,C631,West,Sunday,Summer
02/14/2023,1343,5005,20% off,P097,Electronics,10,5215.1,4653.9,561.2,C748,West,Wednesday,Winter
06/11/23,1344,5005,20% off,P036,Electronics,4,1275.24,1160.36,114.88,C567,East,Sunday,Spring
12/04/23,1345,5005,20% off,P067,Toys,9,3659.13,3483.45,175.68,C194,West,Wednesday,Spring
05/03/23,1346,5003,30% off,P015,Clothing,8,1693.76,1348.8,344.96,C654,North,Friday,Spring
07/04/23,1347,5005,20% off,P050,Toys,7,1986.11,1811.11,175,C375,South,Sunday,Winter
02/07/23,1348,5000,Free Shipping,P009,Electronics,5,638.6,331.35,307.25,C221,North,Monday,Winter
09/17/2023,1349,5000,Free Shipping,P099,Furniture,7,1469.79,1060.01,409.78,C719,West,Monday,Summer
05/23/2023,1350,5001,Buy 1 Get 1,P011,Toys,4,537.08,342.56,194.52,C998,South,Friday,Autumn
07/20/2023,1351,5002,10% off,P040,Furniture,4,1108.4,1083.88,24.52,C060,South,Monday,Winter
03/01/23,1352,5000,Free Shipping,P078,Electronics,5,946.25,874.7,71.55,C683,South,Monday,Spring
12/29/2023,1353,5002,10% off,P021,Furniture,6,840.36,246.3,594.06,C536,East,Tuesday,Autumn
03/06/23,1354,5002,10% off,P099,Electronics,6,1494.78,1007.7,487.08,C827,West,Wednesday,Spring
05/15/2023,1355,5002,10% off,P064,Furniture,9,1829.16,1212.93,616.23,C369,North,Thursday,Summer
07/08/23,1356,5001,Buy 1 Get 1,P099,Electronics,10,4424.8,3825.1,599.7,C691,North,Tuesday,Spring
01/23/2023,1357,5005,20% off,P006,Furniture,6,1697.04,1446.42,250.62,C393,South,Tuesday,Spring
10/11/23,1358,5005,20% off,P042,Clothing,7,1917.79,1266.65,651.14,C938,East,Wednesday,Spring
10/20/2023,1359,5002,10% off,P065,Electronics,3,1540.62,1251,289.62,C229,North,Thursday,Spring
08/27/2023,1360,5001,Buy 1 Get 1,P042,Electronics,9,1298.43,638.19,660.24,C468,North,Wednesday,Summer
05/30/2023,1361,5001,Buy 1 Get 1,P095,Toys,4,1954.92,1879.16,75.76,C476,East,Friday,Winter
04/11/23,1362,5005,20% off,P020,Electronics,7,818.65,298.06,520.59,C025,South,Friday,Autumn
11/22/2023,1363,5001,Buy 1 Get 1,P001,Furniture,5,1879.15,1457.45,421.7,C107,South,Friday,Summer
08/03/23,1364,5002,10% off,P019,Groceries,2,316.44,156.98,159.46,C045,South,Sunday,Winter
12/25/2023,1365,5003,30% off,P096,Electronics,10,1260,1088,172,C098,South,Saturday,Winter
02/08/23,1366,5000,Free Shipping,P008,Furniture,3,516.39,271.47,244.92,C243,East,Wednesday,Autumn
07/21/2023,1367,5001,Buy 1 Get 1,P058,Groceries,4,1554.92,1343.8,211.12,C077,South,Tuesday,Spring
03/21/2023,1368,5005,20% off,P058,Furniture,6,1642.02,1114.98,527.04,C417,North,Friday,Autumn
04/17/2023,1369,5001,Buy 1 Get 1,P060,Groceries,2,568.28,404.6,163.68,C093,South,Sunday,Autumn
12/27/2023,1370,5002,10% off,P028,Groceries,3,790.5,675.54,114.96,C094,South,Wednesday,Winter
09/20/2023,1371,5001,Buy 1 Get 1,P034,Clothing,1,267.55,236.71,30.84,C975,West,Sunday,Winter
10/12/23,1372,5005,20% off,P013,Furniture,2,854.2,752.66,101.54,C824,South,Monday,Spring
02/01/23,1373,5005,20% off,P026,Furniture,6,1283.04,742.68,540.36,C703,North,Friday,Autumn
02/08/23,1374,5002,10% off,P026,Furniture,3,758.76,594.33,164.43,C095,East,Monday,Spring
08/25/2023,1375,5005,20% off,P074,Furniture,7,3618.79,3179.19,439.6,C509,North,Thursday,Winter
03/30/2023,1376,5005,20% off,P024,Groceries,5,806.6,336.4,470.2,C457,South,Monday,Summer
11/28/2023,1377,5003,30% off,P053,Toys,8,2813.92,2540.64,273.28,C063,North,Wednesday,Winter
03/12/23,1378,5005,20% off,P083,Toys,4,631.4,312.96,318.44,C646,North,Thursday,Autumn
09/03/23,1379,5003,30% off,P045,Toys,9,3308.85,2824.56,484.29,C330,West,Wednesday,Summer
01/14/2023,1380,5000,Free Shipping,P029,Electronics,5,2635.4,2240.05,395.35,C060,West,Friday,Autumn
10/27/2023,1381,5005,20% off,P013,Clothing,4,464.72,337.28,127.44,C273,North,Sunday,Summer
10/22/2023,1382,5001,Buy 1 Get 1,P023,Clothing,4,825.64,527.04,298.6,C607,East,Sunday,Autumn
10/30/2023,1383,5001,Buy 1 Get 1,P073,Toys,3,251.55,79.29,172.26,C577,South,Sunday,Winter
10/05/23,1384,5005,20% off,P063,Electronics,2,942.8,767.2,175.6,C058,South,Friday,Summer
01/11/23,1385,5003,30% off,P001,Groceries,10,2599.2,1776.2,823,C207,South,Wednesday,Summer
06/15/2023,1386,5002,10% off,P019,Toys,3,447.03,192.63,254.4,C793,North,Sunday,Autumn
02/07/23,1387,5003,30% off,P076,Electronics,6,676.8,434.82,241.98,C310,East,Tuesday,Summer
08/12/23,1388,5001,Buy 1 Get 1,P023,Toys,10,4165.1,4006.7,158.4,C806,East,Tuesday,Summer
07/13/2023,1389,5001,Buy 1 Get 1,P017,Clothing,1,194.83,122.33,72.5,C972,West,Sunday,Spring
04/04/23,1390,5001,Buy 1 Get 1,P079,Clothing,10,4272.9,3628.2,644.7,C107,West,Tuesday,Autumn
02/09/23,1391,5001,Buy 1 Get 1,P041,Clothing,2,809.52,700.06,109.46,C842,East,Thursday,Spring
05/16/2023,1392,5005,20% off,P089,Electronics,6,1011.6,800.28,211.32,C263,North,Saturday,Spring
01/25/2023,1393,5003,30% off,P094,Furniture,3,569.76,296.94,272.82,C906,West,Thursday,Winter
06/29/2023,1394,5003,30% off,P013,Furniture,10,3365.4,2958.6,406.8,C667,South,Tuesday,Winter
02/07/23,1395,5001,Buy 1 Get 1,P003,Groceries,5,1655.8,1181.9,473.9,C975,North,Monday,Autumn
03/29/2023,1396,5005,20% off,P094,Electronics,9,1297.62,766.26,531.36,C965,North,Wednesday,Winter
12/27/2023,1397,5003,30% off,P084,Clothing,10,3194.2,2578.9,615.3,C912,West,Tuesday,Spring
02/21/2023,1398,5005,20% off,P025,Furniture,9,955.89,169.83,786.06,C740,East,Saturday,Autumn
06/02/23,1399,5002,10% off,P007,Furniture,10,5236.9,4667.4,569.5,C563,West,Tuesday,Spring
07/04/23,1400,5003,30% off,P012,Groceries,10,4436.9,3513.6,923.3,C492,South,Monday,Spring
04/16/2023,1401,5001,Buy 1 Get 1,P011,Furniture,2,745.3,713.1,32.2,C316,West,Thursday,Winter
12/05/23,1402,5002,10% off,P083,Toys,7,2474.08,2046.66,427.42,C190,East,Thursday,Autumn
04/06/23,1403,5002,10% off,P034,Furniture,8,2333.84,1742.56,591.28,C270,South,Sunday,Autumn
10/16/2023,1404,5005,20% off,P097,Electronics,2,1120.94,935.68,185.26,C685,East,Sunday,Winter
10/29/2023,1405,5000,Free Shipping,P008,Furniture,9,2188.08,2078.19,109.89,C429,West,Friday,Summer
09/01/23,1406,5002,10% off,P051,Electronics,9,5189.58,4433.13,756.45,C585,South,Monday,Winter
03/30/2023,1407,5005,20% off,P025,Clothing,1,163.24,71.08,92.16,C434,North,Saturday,Winter
04/14/2023,1408,5000,Free Shipping,P034,Groceries,2,977.22,872.5,104.72,C090,West,Friday,Winter
10/10/23,1409,5001,Buy 1 Get 1,P067,Furniture,1,340.22,299.72,40.5,C806,West,Monday,Winter
03/18/2023,1410,5000,Free Shipping,P076,Toys,2,142.02,73.66,68.36,C948,North,Friday,Spring
05/27/2023,1411,5001,Buy 1 Get 1,P053,Groceries,7,2834.02,2823.8,10.22,C671,West,Friday,Winter
01/20/2023,1412,5001,Buy 1 Get 1,P052,Clothing,10,2138.3,1734.1,404.2,C624,West,Monday,Winter
06/19/2023,1413,5002,10% off,P096,Furniture,5,1826.95,1366.6,460.35,C919,East,Monday,Autumn
06/05/23,1414,5001,Buy 1 Get 1,P063,Electronics,4,860.24,718.84,141.4,C138,East,Saturday,Winter
06/14/2023,1415,5003,30% off,P078,Electronics,4,1668.6,1485.52,183.08,C453,South,Sunday,Winter
09/06/23,1416,5001,Buy 1 Get 1,P008,Toys,3,497.55,360.18,137.37,C068,East,Saturday,Winter
03/11/23,1417,5000,Free Shipping,P004,Clothing,4,389.92,316.08,73.84,C897,South,Sunday,Spring
05/08/23,1418,5003,30% off,P007,Groceries,4,1186.68,1016.8,169.88,C281,East,Sunday,Winter
09/16/2023,1419,5002,10% off,P088,Electronics,4,1980.6,1833.08,147.52,C382,West,Friday,Winter
04/01/23,1420,5000,Free Shipping,P071,Groceries,6,2148.48,1766.94,381.54,C168,East,Saturday,Spring
05/26/2023,1421,5003,30% off,P007,Clothing,10,831.1,164.2,666.9,C799,South,Sunday,Summer
11/28/2023,1422,5005,20% off,P035,Furniture,9,1740.51,875.16,865.35,C021,North,Thursday,Summer
11/28/2023,1423,5000,Free Shipping,P002,Clothing,5,624.45,414.2,210.25,C623,East,Saturday,Autumn
08/05/23,1424,5001,Buy 1 Get 1,P059,Groceries,4,606.04,207.28,398.76,C478,East,Saturday,Winter
10/27/2023,1425,5002,10% off,P066,Groceries,9,2844.18,2304.72,539.46,C663,East,Wednesday,Spring
09/04/23,1426,5001,Buy 1 Get 1,P036,Groceries,5,590.6,214.35,376.25,C268,East,Tuesday,Summer
09/22/2023,1427,5002,10% off,P077,Furniture,6,1216.56,677.1,539.46,C698,South,Saturday,Spring
12/02/23,1428,5001,Buy 1 Get 1,P034,Furniture,7,912.8,773.64,139.16,C398,North,Friday,Summer
06/25/2023,1429,5000,Free Shipping,P082,Furniture,6,453.84,167.46,286.38,C520,East,Sunday,Summer
12/03/23,1430,5005,20% off,P038,Electronics,8,2354.24,2294.16,60.08,C132,East,Saturday,Summer
12/15/2023,1431,5002,10% off,P029,Groceries,4,1743.56,1560.04,183.52,C763,East,Thursday,Autumn
07/10/23,1432,5000,Free Shipping,P038,Furniture,2,623.18,533.9,89.28,C482,North,Sunday,Spring
08/30/2023,1433,5000,Free Shipping,P016,Furniture,9,2364.93,1857.33,507.6,C306,West,Monday,Summer
03/12/23,1434,5001,Buy 1 Get 1,P053,Toys,8,840.64,688.56,152.08,C147,East,Sunday,Summer
02/11/23,1435,5001,Buy 1 Get 1,P081,Clothing,6,3161.64,2593.62,568.02,C650,North,Monday,Winter
05/21/2023,1436,5005,20% off,P074,Clothing,8,1765.76,1543.36,222.4,C805,North,Tuesday,Winter
11/21/2023,1437,5003,30% off,P055,Furniture,7,2569.14,2278.92,290.22,C005,North,Friday,Summer
07/11/23,1438,5001,Buy 1 Get 1,P097,Toys,4,155.6,89.76,65.84,C019,North,Saturday,Summer
04/26/2023,1439,5001,Buy 1 Get 1,P017,Electronics,7,2989.42,2525.81,463.61,C516,East,Tuesday,Spring
01/24/2023,1440,5001,Buy 1 Get 1,P059,Toys,10,462.6,232.8,229.8,C537,East,Thursday,Summer
06/25/2023,1441,5001,Buy 1 Get 1,P097,Clothing,3,572.25,369.69,202.56,C971,West,Monday,Summer
04/25/2023,1442,5005,20% off,P094,Electronics,10,309.7,196.6,113.1,C517,South,Monday,Autumn
12/31/2023,1443,5003,30% off,P082,Groceries,9,3785.76,3617.64,168.12,C639,North,Friday,Spring
12/05/23,1444,5002,10% off,P007,Electronics,7,2481.01,2308.95,172.06,C455,West,Monday,Autumn
08/31/2023,1445,5005,20% off,P089,Electronics,5,419,293.65,125.35,C431,North,Saturday,Autumn
11/15/2023,1446,5005,20% off,P054,Electronics,9,4046.58,3275.19,771.39,C737,North,Wednesday,Spring
02/24/2023,1447,5005,20% off,P078,Clothing,5,2285.65,2084.05,201.6,C852,South,Wednesday,Winter
06/01/23,1448,5002,10% off,P071,Furniture,4,1434.6,1349.44,85.16,C705,West,Wednesday,Summer
01/02/23,1449,5002,10% off,P015,Toys,8,1947.04,1229.12,717.92,C153,North,Sunday,Spring
02/21/2023,1450,5005,20% off,P059,Groceries,5,129.2,81.85,47.35,C476,North,Monday,Summer
01/21/2023,1451,5001,Buy 1 Get 1,P087,Groceries,7,808.43,783.02,25.41,C757,North,Monday,Spring
01/05/23,1452,5005,20% off,P043,Groceries,8,1260.96,791.2,469.76,C979,East,Saturday,Spring
07/10/23,1453,5005,20% off,P015,Furniture,7,2141.09,1515.5,625.59,C986,West,Wednesday,Winter
12/20/2023,1454,5003,30% off,P084,Clothing,2,890.78,821.1,69.68,C136,North,Sunday,Summer
02/23/2023,1455,5000,Free Shipping,P062,Toys,8,1405.68,1096.96,308.72,C186,West,Sunday,Autumn
11/10/23,1456,5005,20% off,P062,Furniture,2,653.56,598.48,55.08,C909,West,Thursday,Spring
02/02/23,1457,5001,Buy 1 Get 1,P002,Toys,10,3573.6,3158.3,415.3,C742,South,Saturday,Autumn
09/23/2023,1458,5000,Free Shipping,P013,Furniture,4,1298.72,1122,176.72,C494,East,Saturday,Winter
03/18/2023,1459,5000,Free Shipping,P007,Electronics,3,747.57,462.87,284.7,C518,West,Sunday,Winter
03/26/2023,1460,5003,30% off,P042,Clothing,6,2394.24,2305.02,89.22,C994,East,Monday,Summer
10/09/23,1461,5003,30% off,P031,Electronics,8,3878.48,3484.4,394.08,C455,West,Monday,Winter
08/17/2023,1462,5002,10% off,P064,Electronics,2,1057.04,896.66,160.38,C414,West,Monday,Spring
02/16/2023,1463,5000,Free Shipping,P082,Groceries,9,1994.13,1965.15,28.98,C576,South,Saturday,Winter
06/24/2023,1464,5002,10% off,P029,Furniture,6,1177.62,849.9,327.72,C574,West,Saturday,Autumn
08/20/2023,1465,5002,10% off,P098,Clothing,1,346.93,320.4,26.53,C350,East,Sunday,Autumn
10/08/23,1466,5001,Buy 1 Get 1,P090,Electronics,1,161.94,78.28,83.66,C919,South,Thursday,Summer
07/29/2023,1467,5001,Buy 1 Get 1,P079,Clothing,4,2181.6,1969.44,212.16,C124,West,Tuesday,Winter
04/08/23,1468,5002,10% off,P097,Furniture,1,122.08,94.12,27.96,C949,North,Sunday,Winter
08/23/2023,1469,5000,Free Shipping,P018,Furniture,1,110.53,19.01,91.52,C544,North,Friday,Winter
10/27/2023,1470,5000,Free Shipping,P100,Clothing,10,1257.8,677,580.8,C178,South,Monday,Winter
12/03/23,1471,5000,Free Shipping,P042,Toys,7,1401.05,1010.03,391.02,C429,South,Wednesday,Winter
06/25/2023,1472,5003,30% off,P018,Clothing,7,2886.38,2304.4,581.98,C617,East,Sunday,Autumn
12/31/2023,1473,5005,20% off,P026,Clothing,10,1132.4,1111.5,20.9,C732,East,Saturday,Autumn
12/11/23,1474,5005,20% off,P065,Toys,6,1003.02,462.42,540.6,C728,North,Sunday,Autumn
10/15/2023,1475,5000,Free Shipping,P074,Furniture,9,4485.15,3943.89,541.26,C293,West,Sunday,Spring
09/25/2023,1476,5002,10% off,P049,Clothing,1,371.09,304.25,66.84,C687,North,Tuesday,Autumn
03/24/2023,1477,5001,Buy 1 Get 1,P019,Electronics,5,937.3,479.65,457.65,C209,North,Wednesday,Winter
02/22/2023,1478,5000,Free Shipping,P029,Toys,7,1778.91,1506.4,272.51,C244,East,Saturday,Spring
07/15/2023,1479,5003,30% off,P088,Groceries,9,2429.28,2378.43,50.85,C056,North,Saturday,Autumn
04/14/2023,1480,5003,30% off,P029,Groceries,10,1655.5,914.8,740.7,C560,South,Sunday,Summer
05/31/2023,1481,5005,20% off,P088,Electronics,3,333.84,151.71,182.13,C986,South,Saturday,Spring
07/13/2023,1482,5003,30% off,P036,Toys,5,848.8,651.1,197.7,C134,South,Friday,Autumn
01/03/23,1483,5003,30% off,P091,Clothing,1,187.67,151.46,36.21,C158,East,Friday,Spring
11/17/2023,1484,5001,Buy 1 Get 1,P063,Toys,9,3534.75,3260.97,273.78,C367,North,Sunday,Autumn
